seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_169982	1	3	3	1504	0.933	0.933	1	3	3	1504	NA	NA	0	1	3	3	1504	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_169982||full	0.933	ssDNA
k141_16984	1	2	182	1272	1.0	1.0	1	2	182	1272	NA	NA	0	1	2	182	1272	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_16984||full	1.0	ssDNA
k141_16978	1	2	32	1987	0.54	0.54	1	2	32	1987	NA	NA	0	1	2	32	1987	0.54	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_16978||full	0.54	dsDNAphage
k141_169768	1	4	3	2110	0.867	0.867	1	4	3	2110	NA	NA	0	1	4	3	2110	0.867	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_169768||full	0.867	ssDNA
k141_169670	1	2	1	2357	0.907	0.907	1	2	1	2357	NA	NA	0	1	2	1	2357	0.907	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_169670||full	0.907	dsDNAphage
k141_16967	1	3	2	1108	0.78	0.78	1	3	2	1108	NA	NA	0	1	3	2	1108	0.78	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_16967||full	0.78	dsDNAphage
k141_169543	1	3	367	3100	0.58	0.58	1	3	367	3100	NA	NA	0	1	3	367	3100	0.58	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_169543||full	0.58	dsDNAphage
k141_169366	1	2	3	1614	0.953	0.953	1	2	3	1614	NA	NA	0	1	2	3	1614	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_169366||full	0.953	ssDNA
k141_169297	1	4	1	1994	0.593	0.593	1	4	1	1994	NA	NA	0	1	4	1	1994	0.593	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_169297||full	0.593	dsDNAphage
k141_168967	1	3	2	1638	0.987	0.987	1	3	2	1638	NA	NA	0	1	3	2	1638	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_168967||full	0.987	ssDNA
k141_168916	1	2	226	1319	0.78	0.78	1	2	226	1319	NA	NA	0	1	2	226	1319	0.78	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_168916||full	0.78	dsDNAphage
k141_168838	1	3	2	1482	0.993	0.993	1	3	2	1482	NA	NA	0	1	3	2	1482	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_168838||full	0.993	ssDNA
k141_168774	1	2	348	1129	0.987	0.987	1	2	348	1129	NA	NA	0	1	2	348	1129	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_168774||full	0.987	ssDNA
k141_168403	1	3	2	1072	0.867	0.867	1	3	2	1072	NA	NA	0	1	3	2	1072	0.867	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_168403||full	0.867	ssDNA
k141_168191	1	5	1	1506	0.633	0.633	1	5	1	1506	NA	NA	0	1	5	1	1506	0.633	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_168191||full	0.633	dsDNAphage
k141_168038	1	3	2	1777	0.96	0.96	1	3	2	1777	NA	NA	0	1	3	2	1777	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_168038||full	0.96	ssDNA
k141_167912	1	2	3	1555	0.913	0.913	1	2	3	1555	NA	NA	0	1	2	3	1555	0.913	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_167912||full	0.913	ssDNA
k141_167823	1	3	3	1326	0.953	0.953	1	3	3	1326	NA	NA	0	1	3	3	1326	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_167823||full	0.953	ssDNA
k141_167749	1	3	1	1923	1.0	1.0	1	3	1	1923	NA	NA	0	1	3	1	1923	1.0	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	k141_167749||full	1.0	dsDNAphage
k141_167614	1	3	3	1087	0.52	0.52	1	3	3	1087	NA	NA	0	1	3	3	1087	0.52	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_167614||full	0.52	dsDNAphage
k141_16756	1	4	229	5277	0.813	0.813	1	4	229	5277	NA	NA	0	1	4	229	5277	0.813	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_16756||full	0.813	dsDNAphage
k141_167464	1	4	1	2444	0.587	0.587	1	4	1	2444	NA	NA	0	1	4	1	2444	0.587	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_167464||full	0.587	dsDNAphage
k141_167384	1	3	3	2618	0.813	0.813	1	3	3	2618	NA	NA	0	1	3	3	2618	0.813	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_167384||full	0.813	dsDNAphage
k141_167333	1	3	145	1436	0.947	0.947	1	3	145	1436	NA	NA	0	1	3	145	1436	0.947	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_167333||full	0.947	dsDNAphage
k141_166992	1	3	116	1568	0.847	0.847	1	3	116	1568	NA	NA	0	1	3	116	1568	0.847	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_166992||full	0.847	ssDNA
k141_166987	1	3	3	1054	0.56	0.56	1	3	3	1054	NA	NA	0	1	3	3	1054	0.56	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_166987||full	0.56	dsDNAphage
k141_166895	1	3	1	1131	0.96	0.96	1	3	1	1131	NA	NA	0	1	3	1	1131	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_166895||full	0.96	ssDNA
k141_166876	1	4	1	3650	1.0	1.0	1	4	1	3650	NA	NA	0	1	4	1	3650	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_166876||full	1.0	dsDNAphage
k141_166530	1	13	3	4971	0.98	0.98	1	13	3	4971	NA	NA	0	1	13	3	4971	0.98	0.0	0.0	0.0	53.8	0.0	46.2	0	dsDNAphage	linear	k141_166530||full	0.98	dsDNAphage
k141_166143	1	3	1	1571	0.573	0.573	1	3	1	1571	NA	NA	0	1	3	1	1571	0.573	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_166143||full	0.573	dsDNAphage
k141_165952	1	2	115	1020	0.96	0.96	1	2	115	1020	NA	NA	0	1	2	115	1020	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_165952||full	0.96	ssDNA
k141_165905	1	2	172	1539	0.887	0.887	1	2	172	1539	NA	NA	0	1	2	172	1539	0.887	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_165905||full	0.887	ssDNA
k141_165718	1	4	1	2403	0.98	0.98	1	4	1	2403	NA	NA	0	1	4	1	2403	0.98	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	k141_165718||full	0.98	dsDNAphage
k141_165695	1	3	1	1325	0.933	0.933	1	3	1	1325	NA	NA	0	1	3	1	1325	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_165695||full	0.933	ssDNA
k141_165588	1	3	1	1260	0.947	0.947	1	3	1	1260	NA	NA	0	1	3	1	1260	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_165588||full	0.947	ssDNA
k141_165510	1	5	2	1764	0.713	0.713	1	5	2	1764	NA	NA	0	1	5	2	1764	0.713	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_165510||full	0.713	dsDNAphage
k141_165441	1	2	334	1532	0.753	0.753	1	2	334	1532	NA	NA	0	1	2	334	1532	0.753	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_165441||full	0.753	dsDNAphage
k141_165102	1	3	3	1288	0.987	0.987	1	3	3	1288	NA	NA	0	1	3	3	1288	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_165102||full	0.987	ssDNA
k141_164709	1	3	3	1802	0.72	0.72	1	3	3	1802	NA	NA	0	1	3	3	1802	0.72	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_164709||full	0.72	ssDNA
k141_1647	1	9	1	3601	1.0	1.0	1	9	1	3601	NA	NA	0	1	9	1	3601	1.0	0.0	0.0	0.0	100.0	0.0	0.0	7	dsDNAphage	linear	k141_1647||full	1.0	dsDNAphage
k141_164596	1	3	3	2556	0.827	0.827	1	3	3	2556	NA	NA	0	1	3	3	2556	0.827	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_164596||full	0.827	dsDNAphage
k141_163889	1	3	74	2081	0.993	0.993	1	3	74	2081	NA	NA	0	1	3	74	2081	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_163889||full	0.993	ssDNA
k141_16381	1	2	1	1092	1.0	1.0	1	2	1	1092	NA	NA	0	1	2	1	1092	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_16381||full	1.0	ssDNA
k141_163808	1	2	15	1150	0.587	0.587	1	2	15	1150	NA	NA	0	1	2	15	1150	0.587	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_163808||full	0.587	dsDNAphage
k141_163731	1	3	2	1156	0.987	0.987	1	3	2	1156	NA	NA	0	1	3	2	1156	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_163731||full	0.987	ssDNA
k141_163644	1	2	2	854	0.84	0.84	1	2	2	854	NA	NA	0	1	2	2	854	0.84	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_163644||full	0.84	dsDNAphage
k141_163586	1	3	2	1044	0.813	0.813	1	3	2	1044	NA	NA	0	1	3	2	1044	0.813	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_163586||full	0.813	dsDNAphage
k141_163363	1	3	3	1895	0.52	0.52	1	3	3	1895	NA	NA	0	1	3	3	1895	0.52	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_163363||full	0.52	dsDNAphage
k141_1633	1	2	2	1408	0.967	0.967	1	2	2	1408	NA	NA	0	1	2	2	1408	0.967	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_1633||full	0.967	dsDNAphage
k141_163288	1	3	1	1310	0.807	0.807	1	3	1	1310	NA	NA	0	1	3	1	1310	0.807	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_163288||full	0.807	ssDNA
k141_162701	1	3	2	1145	0.887	0.887	1	3	2	1145	NA	NA	0	1	3	2	1145	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_162701||full	0.887	dsDNAphage
k141_162636	1	4	1	1573	0.833	0.833	1	4	1	1573	NA	NA	0	1	4	1	1573	0.833	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_162636||full	0.833	dsDNAphage
k141_162614	1	3	1	1519	0.553	0.553	1	3	1	1519	NA	NA	0	1	3	1	1519	0.553	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_162614||full	0.553	dsDNAphage
k141_162234	1	5	245	2782	0.907	0.907	1	5	245	2782	NA	NA	0	1	5	245	2782	0.907	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_162234||full	0.907	dsDNAphage
k141_162205	1	3	1	1744	0.74	0.74	1	3	1	1744	NA	NA	0	1	3	1	1744	0.74	0.0	0.0	0.0	33.3	33.3	33.3	1	dsDNAphage	linear	k141_162205||full	0.74	dsDNAphage
k141_162170	1	4	2	2231	0.62	0.62	1	4	2	2231	NA	NA	0	1	4	2	2231	0.62	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_162170||full	0.62	dsDNAphage
k141_162165	1	3	1	1157	0.987	0.987	1	3	1	1157	NA	NA	0	1	3	1	1157	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_162165||full	0.987	ssDNA
k141_162158	1	2	44	1120	0.513	0.513	1	2	44	1120	NA	NA	0	1	2	44	1120	0.513	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_162158||full	0.513	ssDNA
k141_161938	1	3	2	1035	0.527	0.527	1	3	2	1035	NA	NA	0	1	3	2	1035	0.527	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_161938||full	0.527	dsDNAphage
k141_161754	1	3	3	1589	0.68	0.68	1	3	3	1589	NA	NA	0	1	3	3	1589	0.68	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_161754||full	0.68	dsDNAphage
k141_161647	1	5	2	3150	0.887	0.887	1	5	2	3150	NA	NA	0	1	5	2	3150	0.887	0.0	0.0	0.0	80.0	20.0	0.0	0	dsDNAphage	linear	k141_161647||full	0.887	dsDNAphage
k141_161630	1	4	3	1234	0.787	0.787	1	4	3	1234	NA	NA	0	1	4	3	1234	0.787	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_161630||full	0.787	ssDNA
k141_161377	1	2	2	1182	0.987	0.987	1	2	2	1182	NA	NA	0	1	2	2	1182	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_161377||full	0.987	ssDNA
k141_161305	1	9	254	3334	0.973	0.973	1	9	254	3334	NA	NA	0	1	9	254	3334	0.973	0.0	0.0	0.0	77.8	0.0	22.2	2	dsDNAphage	linear	k141_161305||full	0.973	dsDNAphage
k141_161270	1	3	2	1671	0.707	0.707	1	3	2	1671	NA	NA	0	1	3	2	1671	0.707	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_161270||full	0.707	dsDNAphage
k141_161088	1	7	3	3501	0.553	0.553	1	7	3	3501	NA	NA	0	1	7	3	3501	0.553	0.0	14.3	0.0	42.9	14.3	28.6	0	dsDNAphage	linear	k141_161088||full	0.553	dsDNAphage
k141_161073	1	4	3	1345	0.74	0.74	1	4	3	1345	NA	NA	0	1	4	3	1345	0.74	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_161073||full	0.74	ssDNA
k141_160848	1	2	3	898	0.62	0.62	1	2	3	898	NA	NA	0	1	2	3	898	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_160848||full	0.62	dsDNAphage
k141_160847	1	2	377	1793	0.66	0.66	1	2	377	1793	NA	NA	0	1	2	377	1793	0.66	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_160847||full	0.66	ssDNA
k141_160780	1	5	2	1882	0.947	0.947	1	5	2	1882	NA	NA	0	1	5	2	1882	0.947	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_160780||full	0.947	dsDNAphage
k141_16066	1	3	24	1404	0.933	0.933	1	3	24	1404	NA	NA	0	1	3	24	1404	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_16066||full	0.933	ssDNA
k141_160653	1	2	30	1186	0.507	0.507	1	2	30	1186	NA	NA	0	1	2	30	1186	0.507	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_160653||full	0.507	dsDNAphage
k141_160535	1	3	2	2062	1.0	1.0	1	3	2	2062	NA	NA	0	1	3	2	2062	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_160535||full	1.0	ssDNA
k141_160471	1	3	2	1086	0.873	0.873	1	3	2	1086	NA	NA	0	1	3	2	1086	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_160471||full	0.873	dsDNAphage
k141_160405	1	3	1	1965	0.64	0.64	1	3	1	1965	NA	NA	0	1	3	1	1965	0.64	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_160405||full	0.64	dsDNAphage
k141_160090	1	8	1	4985	0.767	0.767	1	8	1	4985	NA	NA	0	1	8	1	4985	0.767	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_160090||full	0.767	ssDNA
k141_159690	1	3	153	1952	1.0	1.0	1	3	153	1952	NA	NA	0	1	3	153	1952	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_159690||full	1.0	ssDNA
k141_159657	1	3	3	1396	0.7	0.7	1	3	3	1396	NA	NA	0	1	3	3	1396	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_159657||full	0.7	dsDNAphage
k141_15961	1	2	225	1069	0.893	0.893	1	2	225	1069	NA	NA	0	1	2	225	1069	0.893	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_15961||full	0.893	dsDNAphage
k141_15942	1	3	1	1496	0.973	0.973	1	3	1	1496	NA	NA	0	1	3	1	1496	0.973	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_15942||full	0.973	dsDNAphage
k141_159273	1	3	3	1382	0.687	0.687	1	3	3	1382	NA	NA	0	1	3	3	1382	0.687	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_159273||full	0.687	ssDNA
k141_159043	1	3	2	1840	0.653	0.653	1	3	2	1840	NA	NA	0	1	3	2	1840	0.653	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_159043||full	0.653	dsDNAphage
k141_15903	1	6	3	1663	0.96	0.96	1	6	3	1663	NA	NA	0	1	6	3	1663	0.96	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	k141_15903||full	0.96	dsDNAphage
k141_158981	1	5	1	1801	0.793	0.793	1	5	1	1801	NA	NA	0	1	5	1	1801	0.793	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_158981||full	0.793	dsDNAphage
k141_15879	1	3	3	1543	0.507	0.507	1	3	3	1543	NA	NA	0	1	3	3	1543	0.507	0.0	0.0	0.0	33.3	66.7	0.0	0	dsDNAphage	linear	k141_15879||full	0.507	dsDNAphage
k141_158695	1	3	3	1287	0.533	0.533	1	3	3	1287	NA	NA	0	1	3	3	1287	0.533	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_158695||full	0.533	dsDNAphage
k141_158490	1	3	847	1738	0.893	0.893	1	3	847	1738	NA	NA	0	1	3	847	1738	0.893	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_158490||full	0.893	ssDNA
k141_158233	1	3	3	1539	0.787	0.787	1	3	3	1539	NA	NA	0	1	3	3	1539	0.787	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_158233||full	0.787	dsDNAphage
k141_158162	1	2	37	1647	0.813	0.813	1	2	37	1647	NA	NA	0	1	2	37	1647	0.813	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_158162||full	0.813	dsDNAphage
k141_158092	1	2	183	1905	0.747	0.747	1	2	183	1905	NA	NA	0	1	2	183	1905	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_158092||full	0.747	ssDNA
k141_158044	1	4	3	2725	0.927	0.927	1	4	3	2725	NA	NA	0	1	4	3	2725	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_158044||full	0.927	ssDNA
k141_15800	1	3	2	1153	0.973	0.973	1	3	2	1153	NA	NA	0	1	3	2	1153	0.973	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_15800||full	0.973	dsDNAphage
k141_157937	1	2	102	1397	0.92	0.92	1	2	102	1397	NA	NA	0	1	2	102	1397	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_157937||full	0.92	ssDNA
k141_157852	1	6	1	2279	0.947	0.947	1	6	1	2279	NA	NA	0	1	6	1	2279	0.947	0.0	0.0	0.0	50.0	33.3	16.7	3	dsDNAphage	linear	k141_157852||full	0.947	dsDNAphage
k141_157700	1	4	3	1197	0.5	0.5	1	4	3	1197	NA	NA	0	1	4	3	1197	0.5	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_157700||full	0.5	dsDNAphage
k141_157689	1	3	3	1263	0.927	0.927	1	3	3	1263	NA	NA	0	1	3	3	1263	0.927	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_157689||full	0.927	dsDNAphage
k141_157578	1	3	2	2693	0.627	0.627	1	3	2	2693	NA	NA	0	1	3	2	2693	0.627	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_157578||full	0.627	ssDNA
k141_157552	1	2	1	2027	0.813	0.813	1	2	1	2027	NA	NA	0	1	2	1	2027	0.813	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_157552||full	0.813	dsDNAphage
k141_157489	1	4	3	1488	0.82	0.82	1	4	3	1488	NA	NA	0	1	4	3	1488	0.82	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_157489||full	0.82	ssDNA
k141_157416	1	2	2	1102	1.0	1.0	1	2	2	1102	NA	NA	0	1	2	2	1102	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_157416||full	1.0	ssDNA
k141_157383	1	2	137	1714	0.773	0.773	1	2	137	1714	NA	NA	0	1	2	137	1714	0.773	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_157383||full	0.773	ssDNA
k141_15730	1	3	1	1340	0.98	0.98	1	3	1	1340	NA	NA	0	1	3	1	1340	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_15730||full	0.98	ssDNA
k141_15701	1	3	1	1456	1.0	1.0	1	3	1	1456	NA	NA	0	1	3	1	1456	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_15701||full	1.0	dsDNAphage
k141_156917	1	3	240	1080	0.8	0.8	1	3	240	1080	NA	NA	0	1	3	240	1080	0.8	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_156917||full	0.8	ssDNA
k141_156793	1	3	3	1786	0.967	0.967	1	3	3	1786	NA	NA	0	1	3	3	1786	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_156793||full	0.967	ssDNA
k141_156739	1	3	2	1431	0.64	0.64	1	3	2	1431	NA	NA	0	1	3	2	1431	0.64	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_156739||full	0.64	dsDNAphage
k141_156572	1	4	2	2029	0.88	0.88	1	4	2	2029	NA	NA	0	1	4	2	2029	0.88	0.0	0.0	0.0	50.0	25.0	25.0	2	dsDNAphage	linear	k141_156572||full	0.88	dsDNAphage
k141_156545	1	2	2	1371	0.653	0.653	1	2	2	1371	NA	NA	0	1	2	2	1371	0.653	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_156545||full	0.653	dsDNAphage
k141_156362	1	3	2	1536	0.84	0.84	1	3	2	1536	NA	NA	0	1	3	2	1536	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_156362||full	0.84	ssDNA
k141_156344	1	2	144	1258	1.0	1.0	1	2	144	1258	NA	NA	0	1	2	144	1258	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_156344||full	1.0	ssDNA
k141_15617	1	3	49	1330	0.987	0.987	1	3	49	1330	NA	NA	0	1	3	49	1330	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_15617||full	0.987	ssDNA
k141_156060	1	4	2	1725	0.973	0.973	1	4	2	1725	NA	NA	0	1	4	2	1725	0.973	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_156060||full	0.973	ssDNA
k141_155947	1	2	2	1146	0.807	0.807	1	2	2	1146	NA	NA	0	1	2	2	1146	0.807	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_155947||full	0.807	dsDNAphage
k141_155876	1	4	2	1392	0.5	0.5	1	4	2	1392	NA	NA	0	1	4	2	1392	0.5	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_155876||full	0.5	dsDNAphage
k141_155846	1	3	3	1270	0.94	0.94	1	3	3	1270	NA	NA	0	1	3	3	1270	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_155846||full	0.94	ssDNA
k141_155815	1	2	39	1180	0.933	0.933	1	2	39	1180	NA	NA	0	1	2	39	1180	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_155815||full	0.933	ssDNA
k141_155515	1	4	6	1386	0.547	0.547	1	4	6	1386	NA	NA	0	1	4	6	1386	0.547	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_155515||full	0.547	dsDNAphage
k141_155472	1	3	22	1572	0.987	0.987	1	3	22	1572	NA	NA	0	1	3	22	1572	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_155472||full	0.987	ssDNA
k141_155421	1	4	84	2382	0.833	0.833	1	4	84	2382	NA	NA	0	1	4	84	2382	0.833	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_155421||full	0.833	dsDNAphage
k141_155384	1	3	3	1094	1.0	1.0	1	3	3	1094	NA	NA	0	1	3	3	1094	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_155384||full	1.0	ssDNA
k141_155232	1	4	2	1077	0.753	0.753	1	4	2	1077	NA	NA	0	1	4	2	1077	0.753	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_155232||full	0.753	dsDNAphage
k141_155215	1	3	149	1176	0.873	0.873	1	3	149	1176	NA	NA	0	1	3	149	1176	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_155215||full	0.873	ssDNA
k141_154984	1	2	192	1762	0.953	0.953	1	2	192	1762	NA	NA	0	1	2	192	1762	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_154984||full	0.953	ssDNA
k141_1549	1	5	2	1530	0.727	0.727	1	5	2	1530	NA	NA	0	1	5	2	1530	0.727	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_1549||full	0.727	dsDNAphage
k141_154841	1	2	135	1050	0.793	0.793	1	2	135	1050	NA	NA	0	1	2	135	1050	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_154841||full	0.793	ssDNA
k141_154784	1	3	2	2144	0.647	0.647	1	3	2	2144	NA	NA	0	1	3	2	2144	0.647	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_154784||full	0.647	dsDNAphage
k141_154782	1	11	30	7271	0.92	0.92	1	11	30	7271	NA	NA	0	1	11	30	7271	1.0	0.0	0.0	0.0	18.2	0.0	81.8	0	dsDNAphage	linear	k141_154782||full	0.92	dsDNAphage
